retail_price,discount_percentage,product_name_length,description_length,brand_frequency,product_rating
1195.0,20.0,41,211,5864,
2199.0,54.57025920873125,18,171,5864,
749.0,40.18691588785047,40,1594,5864,
1200.0,79.16666666666666,29,187,40,
2895.0,41.3126079447323,64,385,101,
239.0,16.736401673640167,48,845,5864,
1099.0,54.5950864422202,36,546,5864,5.0
3000.0,50.03333333333333,55,608,3,
2500.0,16.400000000000002,33,198,41,
249.0,0.0,48,411,5864,
800.0,50.125,40,210,314,
599.0,50.08347245409015,24,177,79,
699.0,42.91845493562232,24,438,24,
1000.0,80.10000000000001,18,165,40,
699.0,29.184549356223176,80,1911,2,
2499.0,68.02721088435374,41,996,30,
1000.0,50.1,37,125,1,
36125.0,15.000692041522491,40,211,25,
999.0,40.04004004004004,26,180,288,
499.0,30.060120240480963,21,161,5864,
1299.0,9.930715935334874,36,650,4,
299.0,53.84615384615385,61,253,20,
3000.0,42.73333333333333,12,139,28,4.0
1494.0,27.77777777777778,43,216,1,
500.0,0.0,19,123,4,
1795.0,5.571030640668524,44,259,5864,
1299.0,11.547344110854503,44,220,1,
699.0,81.54506437768241,49,175,1,1.0
499.0,52.104208416833664,37,203,13,
2730.0,60.47619047619048,15,142,14,4.2
958.0,70.04175365344467,33,389,1,
449.0,49.88864142538976,39,802,17,
320.0,21.25,23,519,5864,
38615.0,28.672795545772367,49,229,211,
598.0,16.555183946488295,18,165,2,
1199.0,84.23686405337781,45,220,167,
2899.0,48.29251466022767,26,560,5864,
10000.0,30.0,28,3043,1,
1250.0,24.96,30,195,5864,
699.0,74.2489270386266,43,215,155,
499.0,60.120240480961925,42,215,5864,
415.0,15.903614457831324,25,179,8,
469.0,36.24733475479744,65,461,299,
875.0,51.42857142857142,44,218,5864,
750.0,60.13333333333334,34,320,85,
395.0,0.0,42,417,3,
2199.0,72.76034561164165,44,641,250,
1280.0,61.01562499999999,69,253,5864,
599.0,33.3889816360601,53,235,40,
129.0,15.503875968992247,49,189,5864,
3488.0,50.0,30,203,5864,
1899.0,52.6592943654555,37,204,314,
1099.0,65.51410373066425,37,205,314,
599.0,55.09181969949917,44,865,6,
650.0,69.53846153846153,54,237,14,
1180.0,46.61016949152542,17,165,2,
999.0,40.04004004004004,50,231,59,
3500.0,21.428571428571427,36,204,41,
649.0,75.50077041602465,37,202,71,
1499.0,40.0266844563042,31,850,6,
575.0,0.0,18,165,2,
3199.0,20.006251953735543,21,591,5864,
500.0,50.0,40,456,15,
714.0,0.0,22,577,299,
699.0,42.91845493562232,28,315,1,
999.0,57.45745745745746,36,144,3,
950.0,0.0,52,314,5864,
2499.0,20.00800320128051,28,200,5864,
37000.0,35.0,32,877,31,
900.0,44.44444444444444,51,236,288,
1199.0,58.38198498748957,39,321,8,
1040.0,47.11538461538461,34,197,3,
699.0,35.7653791130186,62,188,3,
899.0,61.179087875417125,33,201,5864,4.0
3399.0,48.54368932038835,59,186,26,4.1
899.0,33.37041156840934,37,1240,3,
1499.0,66.711140760507,39,208,5864,
586.0,0.0,17,165,6,
1599.0,68.79299562226392,37,210,29,
190.0,0.0,65,261,1,
499.0,30.060120240480963,20,177,5864,
712.0,29.91573033707865,27,353,11,
40915.0,25.269461077844312,58,247,211,
598.0,33.27759197324415,26,183,73,2.0
1199.0,58.38198498748957,47,299,5864,
999.0,10.01001001001001,63,445,25,
2999.0,68.3561187062354,34,334,3,
999.0,75.17517517517518,20,169,2,
2199.0,72.76034561164165,42,639,250,
207.0,16.425120772946862,62,705,14,
1149.0,53.08964316797214,33,195,5864,
398.0,2.010050251256281,23,170,5864,
1399.0,28.591851322373124,13,163,5864,
1299.0,69.28406466512702,33,623,20,5.0
2250.0,33.77777777777778,34,200,41,
3500.0,2.8857142857142857,14,141,28,3.6
899.0,15.016685205784205,26,728,5864,
2398.0,60.00834028356964,20,1188,1,
1999.0,15.70785392696348,58,1026,144,
849.0,73.02709069493521,31,198,100,
1099.0,72.79344858962693,56,243,5864,
629.0,36.56597774244833,67,1999,74,
1099.0,40.03639672429482,48,234,5864,
2895.0,41.3126079447323,64,191,101,
4900.0,67.36734693877551,39,210,469,
549.0,47.35883424408014,31,467,5864,
489.0,55.21472392638037,59,247,167,
890.0,38.20224719101123,37,306,2,
1000.0,60.1,24,177,40,
1749.0,60.2058319039451,41,995,5864,
2500.0,78.0,48,174,2,
2295.0,30.501089324618736,29,198,5864,
2973.0,75.00840901446351,51,231,6,
750.0,0.0,53,357,5864,
4497.0,60.21792305981766,34,198,5864,
399.0,52.38095238095239,24,179,1,
399.0,49.87468671679198,41,515,5864,1.0
599.0,62.43739565943238,50,1461,5864,
3999.0,15.003750937734434,55,164,11,
499.0,0.0,45,219,21,
1299.0,61.585835257890686,34,404,7,
37050.0,30.256410256410252,47,225,211,
1399.0,35.7398141529664,28,185,5,
1600.0,31.3125,40,167,27,
299.0,15.384615384615383,28,185,3,
3800.0,50.026315789473685,49,271,3,
399.0,0.0,25,251,2,
1299.0,50.03849114703618,33,197,4,
180.0,8.333333333333332,51,198,5864,
1500.0,56.99999999999999,31,166,5864,
799.0,56.32040050062578,22,173,4,
4900.0,67.36734693877551,43,218,469,
42696.0,40.47685965898445,58,389,13,
899.0,35.03893214682981,42,213,5864,
299.0,29.76588628762542,33,884,2,
1399.0,50.03573981415297,47,763,5864,1.0
998.0,40.08016032064128,24,786,1,5.0
2498.0,56.16493194555644,41,130,5,
599.0,16.69449081803005,52,475,5,
1595.0,74.98432601880877,43,300,1,
2500.0,46.0,33,165,6,
799.0,50.06257822277848,40,215,288,
2099.0,47.6417341591234,41,668,1,
499.0,64.92985971943888,54,239,5864,
22519.0,30.729606110395668,49,229,211,
499.0,40.08016032064128,19,376,1,
750.0,62.66666666666667,50,229,25,
850.0,61.76470588235294,22,400,21,
1040.0,47.11538461538461,19,921,5,
390.0,51.53846153846153,33,1333,100,
2138.0,59.822263797942,42,900,5864,
1800.0,5.0,40,327,1,
1999.0,50.025012506253134,33,201,5864,
599.0,30.05008347245409,44,223,314,
540.0,27.96296296296296,52,199,5864,
1250.0,60.08,33,197,314,
999.0,40.04004004004004,35,199,5864,
599.0,5.008347245409015,47,975,4,
649.0,79.81510015408321,41,351,155,
339.0,53.09734513274337,51,753,27,
1999.0,15.70785392696348,44,1011,144,
4900.0,67.36734693877551,41,214,469,
725.0,27.58620689655172,21,147,41,3.7
1566.0,50.0,58,247,5864,
799.0,0.0,44,217,5864,
2300.0,15.0,19,738,1,
1550.0,66.12903225806451,40,246,5864,
749.0,13.351134846461948,22,162,5864,
2749.0,60.02182611858857,25,741,5864,
699.0,50.07153075822603,52,1389,11,
1599.0,56.28517823639775,54,592,2,
3845.0,59.06371911573473,41,214,23,
1999.0,0.0,41,213,5864,
699.0,35.050071530758224,42,213,5864,5.0
799.0,47.559449311639554,37,211,5864,
1665.0,59.63963963963964,33,772,2,
849.0,0.0,21,212,5864,
598.0,33.27759197324415,26,183,73,
855.0,33.33333333333333,106,1002,3,
899.0,57.8420467185762,46,220,2,
1038.0,0.0,50,232,11,5.0
1199.0,66.72226855713093,18,311,3,
649.0,46.22496147919877,46,225,314,
1599.0,62.10131332082551,54,244,5864,
425.0,42.35294117647059,34,580,1,
744.0,0.0,59,249,3,
1199.0,50.0417014178482,57,1075,3,
499.0,40.08016032064128,28,185,35,
2100.0,76.23809523809524,48,336,5864,
2199.0,72.76034561164165,42,639,250,
1120.0,62.85714285714285,20,169,16,
1399.0,30.021443888491778,46,484,5864,
1599.0,59.41213258286429,33,254,13,
80.0,0.0,30,190,10,
1399.0,40.10007147962831,30,190,5864,
849.0,55.35924617196702,59,254,155,
760.0,60.65789473684211,45,220,5864,
999.0,80.08008008008008,35,337,5864,5.0
4500.0,40.22222222222222,39,210,1,
1100.0,63.727272727272734,39,207,15,
1599.0,65.04065040650406,40,209,13,
2599.0,80.80030781069642,35,208,5864,
899.0,55.61735261401557,36,928,73,
1099.0,20.01819836214741,47,797,5,
999.0,61.16116116116116,9,118,9,
2550.0,66.66666666666666,54,432,5864,
570.0,29.82456140350877,43,216,5864,
1299.0,35.026943802925324,51,884,1,
1199.0,0.0,25,477,15,
399.0,37.59398496240601,31,429,19,1.0
350.0,1.4285714285714286,46,193,5864,5.0
2499.0,50.02000800320128,26,191,5864,
4795.0,62.56517205422315,32,201,5864,
649.0,38.52080123266564,45,223,29,
500.0,20.0,30,439,1,
799.0,12.51564455569462,62,442,25,
999.0,0.0,62,333,5864,1.0
1599.0,30.0187617260788,46,222,5864,
1299.0,40.03079291762894,36,207,288,
1095.0,0.0,67,206,5864,
1295.0,46.100386100386096,43,622,1,5.0
699.0,42.91845493562232,43,615,12,
1000.0,70.1,25,180,22,
2199.0,72.76034561164165,44,641,250,
9000.0,40.0,54,1769,2,
1799.0,44.469149527515285,18,734,5864,
1099.0,68.24385805277525,34,922,1,
1299.0,23.094688221709006,39,209,28,
349.0,28.36676217765043,18,165,30,
498.0,0.0,30,447,12,
1499.0,66.711140760507,21,161,5864,
44500.0,0.0,34,201,26,
1600.0,31.937500000000004,28,188,5864,
250.0,50.0,25,177,5864,1.0
2999.0,50.01667222407469,47,543,17,
1040.0,47.11538461538461,39,205,110,2.5
1500.0,73.4,58,303,8,
1730.0,50.0,44,1063,6,
485.0,17.7319587628866,43,217,1,
799.0,25.03128911138924,27,115,2,
13495.0,51.10040755835495,28,223,288,
995.0,4.522613065326634,32,192,288,
1099.0,45.49590536851683,45,440,1,
1995.0,55.13784461152882,16,142,3,1.0
550.0,45.63636363636363,53,1021,2,
25410.0,29.637937819756,47,225,211,
450.0,10.0,36,201,155,
499.0,54.90981963927856,52,406,17,
1599.0,37.023139462163854,39,786,23,
4900.0,67.36734693877551,43,218,469,
4999.0,76.01520304060813,46,774,1,
499.0,60.120240480961925,42,768,5864,
710.0,0.0,37,211,1,
599.0,50.08347245409015,41,216,5864,
999.0,62.46246246246246,31,287,7,
19873.0,20.00201278116037,61,253,132,
1099.0,54.5950864422202,18,165,18,5.0
1099.0,56.32393084622384,58,247,6,
659.0,12.13960546282246,22,173,299,
11500.0,23.91304347826087,42,216,2,
459.0,56.644880174291934,101,1299,74,
1040.0,47.11538461538461,36,252,314,5.0
4900.0,67.36734693877551,38,208,469,
999.0,70.47047047047047,36,820,2,
499.0,15.03006012024048,52,990,2,
1331.0,36.88955672426747,45,221,83,
1999.0,0.0,25,193,5864,
1299.0,53.88760585065435,38,1891,34,
949.0,69.54689146469968,37,203,167,
2895.0,48.22107081174439,46,603,101,
459.0,50.10893246187364,24,177,79,
799.0,50.187734668335416,31,178,5864,4.5
1299.0,67.59045419553503,54,328,5864,
36320.0,0.0,81,295,11,
4742.0,59.99578237030788,48,811,2,
599.0,72.62103505843072,49,963,74,
999.0,40.04004004004004,37,203,5864,
1799.0,57.809894385769866,28,494,1,
1899.0,47.9199578725645,36,326,2,
1099.0,54.5950864422202,36,207,5864,
999.0,21.22122122122122,38,205,5864,
1499.0,73.3822548365577,66,261,6,
999.0,60.06006006006006,21,161,5864,
699.0,42.91845493562232,15,155,5864,4.0
24277.0,30.003707212588047,50,231,3,
1900.0,68.47368421052632,39,177,1,
2450.0,62.44897959183674,38,207,469,
550.0,30.0,27,183,299,
2999.0,41.68056018672891,11,138,28,5.0
899.0,50.055617352614014,39,535,5864,
1599.0,65.04065040650406,29,1254,5,
1999.0,50.025012506253134,33,195,288,
1599.0,56.28517823639775,63,1575,10,
1500.0,20.0,51,185,15,
1499.0,56.70446964643096,59,1125,17,
529.0,41.58790170132325,47,266,9,
34309.0,28.77087644641348,55,241,211,
1899.0,26.32964718272775,34,533,1,
3150.0,57.14285714285714,39,210,469,
1299.0,46.18937644341801,41,234,1,
1695.0,0.0,29,1095,7,
849.0,20.141342756183743,41,985,5864,
35044.0,29.89955484533729,47,225,211,
4900.0,67.36734693877551,41,214,469,
2700.0,44.48148148148148,56,183,5864,
2097.0,69.00333810205055,65,1291,4,
1599.0,34.39649781113196,49,514,27,
1699.0,23.543260741612716,43,170,3,5.0
645.0,2.3255813953488373,26,183,1,
525.0,25.71428571428571,29,187,34,
4499.0,60.01333629695488,26,134,5864,1.0
1899.0,0.0,25,190,5864,
1700.0,54.17647058823529,64,259,2,
1195.0,58.57740585774059,52,235,5864,4.0
799.0,37.546933667083856,39,188,2,
1499.0,33.3555703802535,62,255,13,
3099.0,30.00968054211036,59,463,4,
1295.0,65.01930501930502,33,977,314,
34562.0,19.99884265956831,54,405,132,
2170.0,54.377880184331794,32,440,5864,
1050.0,33.42857142857143,22,175,14,3.0
599.0,16.69449081803005,16,162,5864,
1700.0,41.23529411764706,28,187,2,
1797.0,66.66666666666666,24,166,5,
1699.0,47.08652148322543,35,471,1,
999.0,74.97497497497497,22,173,2,
699.0,30.042918454935624,43,320,7,
699.0,40.05722460658083,50,352,10,
1400.0,57.21428571428572,21,161,5864,
999.0,60.06006006006006,34,195,72,
999.0,85.08508508508508,40,208,100,1.0
1299.0,56.04311008468053,51,215,5864,
599.0,10.01669449081803,22,140,5,
1199.0,0.0,38,206,5864,4.0
370.0,0.0,36,205,5864,
799.0,24.90613266583229,27,197,2,
899.0,0.0,37,732,1,
649.0,50.077041602465336,38,532,288,
1225.0,43.26530612244898,97,1038,4,
4900.0,67.36734693877551,39,210,469,
225.0,24.88888888888889,28,180,5864,
500.0,44.2,22,173,1,
4840.0,40.0,63,904,5864,
1290.0,41.16279069767442,22,1393,3,
180.0,0.0,46,223,5864,
4453.0,28.565012351223896,47,320,1,
1999.0,45.97298649324662,13,140,10,1.0
399.0,65.16290726817043,24,177,79,
1499.0,0.0,43,322,8,
3999.0,25.006251562890725,22,422,14,
399.0,59.89974937343359,42,213,54,
1799.0,40.02223457476376,45,155,5864,
1250.0,60.0,26,730,14,
749.0,65.42056074766354,28,185,5,
6599.0,75.76905591756326,33,381,14,
158.0,5.063291139240507,40,180,5864,
410.0,0.0,28,185,299,
650.0,0.0,51,354,5864,5.0
899.0,61.179087875417125,67,407,3,
1000.0,60.1,40,222,167,
12940.0,31.993817619783616,69,197,17,3.6
2000.0,30.0,46,1204,5,
1899.0,45.02369668246445,39,299,7,5.0
1999.0,33.36668334167084,61,150,95,
899.0,58.954393770856505,40,207,110,5.0
1299.0,39.95381062355658,48,263,5864,
698.0,50.0,38,629,3,
1349.0,40.7709414381023,24,543,9,
1499.0,30.020013342228157,24,177,5864,
1199.0,37.53127606338615,26,188,5864,
38992.0,17.277903159622486,61,402,99,
499.0,20.04008016032064,24,722,6,
799.0,49.93742177722152,37,203,314,
999.0,60.06006006006006,19,407,3,
650.0,57.692307692307686,57,286,5864,5.0
598.0,50.0,49,231,5864,1.0
2599.0,9.23432089265102,32,194,1,
1999.0,52.52626313156578,35,200,5864,
600.0,50.16666666666667,43,223,2,
1499.0,63.37558372248166,51,1394,45,
699.0,65.80829756795423,32,193,44,
999.0,65.06506506506507,33,195,20,
380.0,5.263157894736842,59,199,5864,
699.0,5.722460658082976,29,338,1,
1299.0,0.0,34,571,46,
2895.0,41.3126079447323,64,191,101,
499.0,48.09619238476954,49,175,11,
999.0,40.04004004004004,44,641,250,
499.0,30.060120240480963,36,407,4,
1999.0,50.025012506253134,26,320,2,
480.0,31.25,48,225,2,
749.0,74.76635514018692,31,191,155,
4499.0,93.57635030006668,22,173,19,
499.0,50.1002004008016,47,282,20,
1940.0,0.0,85,741,1,
1099.0,36.39672429481347,40,629,3,
649.0,61.63328197226502,51,231,46,
1999.0,15.70785392696348,46,478,144,
296.0,9.12162162162162,48,772,5864,
999.0,30.03003003003003,91,1971,5,
1550.0,51.2258064516129,29,713,5864,
2595.0,46.16570327552986,21,1739,5864,
1599.0,62.53908692933084,49,471,1,
1000.0,65.10000000000001,26,183,85,
999.0,50.05005005005005,29,828,28,
356.0,0.0,29,1476,3,
1199.0,40.03336113427856,22,560,5864,
2138.0,59.822263797942,42,214,5864,
1439.0,54.89923558026407,43,709,8,
1399.0,60.75768406004288,17,1929,5864,
1000.0,40.1,62,255,1,
1999.0,32.51625812906453,19,241,1,
800.0,56.25,25,187,5864,
1120.0,28.57142857142857,19,154,5864,
2499.0,80.03201280512204,35,1015,5864,
699.0,40.05722460658083,40,211,3,
499.0,62.925851703406806,73,213,5864,
399.0,18.546365914786968,23,249,2,
1400.0,0.0,37,206,2,5.0
550.0,45.45454545454545,35,696,51,
999.0,40.04004004004004,48,232,5864,
358.0,0.0,31,1147,7,1.0
1999.0,60.03001500750376,55,645,1,
4200.0,67.14285714285714,38,208,469,
1999.0,15.70785392696348,44,1012,144,
2499.0,64.02561024409763,23,768,1,
3499.0,78.59388396684767,35,215,5864,
699.0,35.7653791130186,58,1576,3,
1299.0,42.34026173979984,34,199,5864,
11500.0,28.695652173913043,42,170,22,3.9
1999.0,0.0,15,170,5864,
2500.0,32.0,44,533,8,
350.0,0.0,19,169,2,
545.0,12.844036697247708,52,804,5864,
510.0,8.03921568627451,68,868,3,
699.0,42.91845493562232,22,173,34,
1485.0,52.053872053872055,55,681,12,
2400.0,81.66666666666667,49,371,5864,
4900.0,67.36734693877551,47,226,469,
1599.0,6.316447779862414,32,193,19,
599.0,10.01669449081803,63,570,2,
430.0,1.162790697674419,44,222,48,
1699.0,60.03531489111242,32,195,5864,
1563.0,71.33717210492642,38,205,7,
360.0,14.166666666666666,40,187,5864,
495.0,25.05050505050505,22,173,33,
2698.0,0.0,45,230,5864,
950.0,42.10526315789473,38,210,5864,
699.0,0.0,45,336,5864,
998.0,55.01002004008016,39,208,85,
3999.0,12.503125781445362,27,194,5864,
1199.0,80.40033361134279,44,398,71,
799.0,62.57822277847309,64,257,9,
490.0,16.93877551020408,64,259,5864,
3465.0,61.529581529581534,39,210,83,
370.0,13.783783783783784,29,176,5864,
2199.0,72.76034561164165,44,641,250,
169.0,0.0,44,950,10,
999.0,50.05005005005005,35,200,72,
1260.0,28.57142857142857,45,221,1,
800.0,53.87499999999999,37,215,1,4.2
4198.0,76.20295378751787,41,213,73,
1399.0,7.147962830593281,25,707,1,
1299.0,30.023094688221708,48,642,5864,
750.0,48.66666666666667,27,183,6,
999.0,30.03003003003003,39,206,5864,
279.0,17.921146953405017,49,227,40,
4200.0,67.14285714285714,41,214,469,
899.0,50.055617352614014,35,199,5864,
2325.0,66.66666666666666,63,393,5864,
799.0,0.0,44,218,5864,
695.0,0.0,44,260,5864,
4900.0,67.36734693877551,42,216,469,
4242.0,0.0,68,1089,1,
399.0,50.125313283208015,70,210,5864,
2500.0,40.04,33,717,1,
999.0,0.0,43,607,1,
2499.0,54.02160864345738,18,177,5864,3.5
449.0,54.12026726057907,101,697,4,
1499.0,40.0266844563042,50,508,3,
4900.0,67.36734693877551,43,218,469,
712.0,29.91573033707865,27,353,11,
1348.0,72.62611275964392,36,201,41,4.1
459.0,56.644880174291934,104,1313,74,
1188.0,66.66666666666666,39,1340,6,
499.0,54.10821643286573,23,180,5864,
999.0,67.06706706706707,72,890,36,
395.0,21.518987341772156,30,189,30,
2598.0,69.24557351809084,41,213,73,
955.0,0.0,45,265,5864,
2999.0,76.69223074358119,50,229,1,
379.0,21.108179419525065,19,167,30,
299.0,55.18394648829431,37,333,2,
4200.0,9.523809523809524,33,210,9,
46125.0,15.000542005420051,49,229,25,
3500.0,51.28571428571429,11,138,28,4.0
999.0,50.05005005005005,37,203,72,
820.0,31.341463414634145,73,566,141,
1865.0,55.01340482573727,25,180,5864,
2760.0,70.0,58,245,9,
399.0,60.15037593984962,39,1274,21,
10416.0,15.005760368663596,71,293,1,
1599.0,59.41213258286429,28,185,5864,4.0
499.0,30.060120240480963,36,1051,4,
1999.0,15.70785392696348,44,1011,144,
599.0,0.0,60,247,5864,
1299.0,67.28252501924558,37,375,2,
499.0,20.04008016032064,25,3449,2,
38592.0,30.55555555555556,64,219,13,
1500.0,46.73333333333333,39,220,5864,
1990.0,0.0,23,399,5864,
2499.0,28.01120448179272,100,2418,5,
570.0,29.82456140350877,43,214,5864,
2599.0,61.56213928434013,72,515,3,
1749.0,11.435105774728417,40,1398,6,
1990.0,0.0,44,222,314,
1095.0,45.662100456621005,64,709,5864,
4900.0,67.36734693877551,40,212,469,
900.0,44.44444444444444,35,624,51,
799.0,25.03128911138924,40,211,2,
1299.0,23.094688221709006,39,209,28,
1500.0,73.4,32,201,5864,
1299.0,50.03849114703618,48,237,5864,
255.0,29.80392156862745,25,179,1,
599.0,5.008347245409015,54,244,5864,
499.0,20.04008016032064,26,474,2,
391.0,0.0,16,136,2,4.0
399.0,58.1453634085213,25,179,1,
450.0,42.22222222222222,28,790,167,
398.0,9.547738693467336,32,179,5864,
559.0,54.91949910554562,41,216,314,
2250.0,70.88888888888889,40,265,1,
899.0,55.61735261401557,43,629,110,
987.0,69.70618034447821,20,169,19,2.0
1999.0,50.025012506253134,60,652,5864,
2999.0,36.31210403467823,53,180,26,3.6
499.0,86.17234468937876,45,219,155,
2199.0,72.76034561164165,44,641,250,
999.0,30.03003003003003,48,235,5864,
1699.0,47.08652148322543,34,520,5864,
1999.0,33.36668334167084,61,150,95,
2500.0,28.4,48,175,5,4.0
2000.0,50.0,84,298,4,
799.0,68.8360450563204,24,438,5864,
899.0,60.06674082313682,38,704,5864,
2299.0,30.44802087864289,41,234,5864,
1299.0,76.98229407236336,51,396,5864,
985.0,24.9746192893401,62,255,2,
1399.0,50.03573981415297,33,196,5864,
500.0,20.0,28,185,299,
1199.0,58.38198498748957,19,173,5864,
999.0,60.06006006006006,40,209,5864,
499.0,37.87575150300601,15,162,5864,
399.0,22.305764411027567,55,406,9,
2895.0,48.22107081174439,40,167,101,
379.0,34.300791556728235,28,185,299,
999.0,60.06006006006006,43,529,54,
6599.0,21.200181845734203,65,452,1,
598.0,33.27759197324415,14,161,5864,4.5
3276.0,15.018315018315018,49,372,1,
399.0,0.0,32,322,22,
1899.0,50.026329647182735,28,185,5864,
979.0,56.58835546475996,44,216,5864,
525.0,2.857142857142857,51,198,5864,
599.0,53.42237061769616,59,248,85,
379.0,0.0,23,175,18,
1599.0,62.53908692933084,77,285,5,
31533.0,20.001268512352137,52,235,132,
895.0,49.83240223463687,51,177,3,4.4
350.0,50.0,17,736,5,
1050.0,43.42857142857143,39,1031,141,
2895.0,41.3126079447323,64,379,101,
1299.0,23.094688221709006,21,773,5864,
2499.0,20.00800320128051,33,1167,1,
850.0,50.0,75,279,53,
180.0,8.333333333333332,48,195,5864,
1399.0,28.591851322373124,25,2234,1,
845.0,50.29585798816568,43,153,5864,
2400.0,12.5,47,333,5864,
1999.0,0.0,43,224,5864,
999.0,50.05005005005005,24,177,79,
699.0,55.07868383404863,47,223,46,
36911.0,30.25385386470158,58,247,211,
499.0,12.825651302605207,17,277,1,
459.0,56.644880174291934,99,1292,74,
1450.0,31.103448275862068,38,288,1,
1299.0,76.98229407236336,41,1477,4,
666.0,55.1051051051051,49,229,5864,
750.0,8.133333333333333,75,587,141,
325.0,9.230769230769232,42,510,1,
1099.0,50.04549590536852,47,135,2,1.0
2199.0,72.76034561164165,42,639,250,
295.0,0.0,22,148,5,
489.0,49.897750511247445,28,185,299,
3499.0,57.15918833952558,56,183,9,
4200.0,67.14285714285714,39,210,469,
2895.0,41.3126079447323,64,191,101,
899.0,63.40378197997776,40,208,5864,1.0
1599.0,25.01563477173233,40,217,5864,
3999.0,78.76969242310578,66,304,5864,5.0
499.0,48.897795591182366,46,446,1,
41673.0,20.000959854102177,52,235,132,
599.0,19.031719532554256,39,207,5864,
31934.0,20.00062629172669,51,233,132,
1399.0,50.03573981415297,48,2078,25,
650.0,54.0,29,816,5864,
5040.0,0.0,29,94,4,
150.0,0.0,35,319,3,
1980.0,64.6969696969697,65,184,5864,
999.0,50.05005005005005,38,206,5864,5.0
899.0,49.94438264738598,33,195,314,
1995.0,59.94987468671679,24,177,5864,
299.0,10.033444816053512,44,184,5864,
34168.0,25.371692811987824,48,1518,2,
7810.0,4.99359795134443,29,1019,9,5.0
999.0,52.45245245245245,60,1304,5,
699.0,42.91845493562232,43,612,12,
815.0,49.938650306748464,44,217,5864,
4850.0,53.608247422680414,45,220,12,4.2
398.0,2.512562814070352,37,184,5864,4.0
499.0,40.08016032064128,27,183,8,
1995.0,59.94987468671679,24,178,5864,
1699.0,40.02354326074161,38,250,288,
749.0,18.69158878504673,51,231,299,
22520.0,29.04529307282416,53,237,3,
1799.0,6.114508060033352,82,1954,10,
46671.0,19.99957146836365,56,243,132,
1999.0,45.02251125562781,22,589,16,
1699.0,60.03531489111242,30,190,5864,5.0
999.0,60.06006006006006,35,199,5864,2.2
999.0,40.04004004004004,39,634,6,
399.0,25.062656641604008,15,518,4,
1890.0,52.010582010582006,55,683,12,
2199.0,57.52614824920418,41,431,1,
2999.0,56.68556185395131,14,590,1,
4398.0,54.5475216007276,15,376,14,
250.0,12.0,29,252,1,
1499.0,40.0266844563042,57,838,2,
1899.0,57.92522380200106,30,188,5864,
1990.0,25.879396984924625,52,141,1,4.7
1099.0,30.02729754322111,42,218,5864,
102.0,16.666666666666664,48,903,5864,
12500.0,54.856,70,3310,5,
1099.0,54.5950864422202,38,296,5864,4.0
12147.0,15.00782086111797,44,199,1,
799.0,81.35168961201502,40,209,54,
999.0,50.05005005005005,29,830,28,
999.0,0.0,41,277,5864,
599.0,8.347245409015025,21,109,9,
1350.0,0.0,50,274,5864,
3120.0,0.0,62,185,1,
699.0,50.07153075822603,43,222,5864,
899.0,72.30255839822024,36,199,110,
2800.0,23.214285714285715,47,224,1,5.0
2199.0,72.76034561164165,44,641,250,
2950.0,55.96610169491525,56,183,13,4.0
499.0,70.14028056112225,45,219,155,
799.0,74.96871088861077,91,490,5864,5.0
9500.0,0.0,29,190,1,
999.0,30.03003003003003,35,503,2,
1560.0,0.0,30,190,5864,
599.0,58.43071786310517,53,162,3,
995.0,0.0,47,309,5864,
1570.0,30.0,40,515,3,
120.0,0.0,25,165,12,
35876.0,24.910803880031217,61,253,99,
1199.0,70.89241034195163,35,965,5864,
1060.0,34.90566037735849,22,173,299,
599.0,50.08347245409015,62,606,1,
699.0,74.39198855507868,25,404,1,
4900.0,67.36734693877551,40,212,469,
1499.0,64.04269513008673,77,2281,27,
699.0,40.05722460658083,38,205,5864,
799.0,68.8360450563204,26,272,79,
2895.0,41.3126079447323,64,191,101,
2375.0,50.02105263157895,22,1226,5864,
1633.0,0.0,68,1018,2,
699.0,42.91845493562232,21,185,5864,5.0
280.0,57.14285714285714,36,201,20,
399.0,50.125313283208015,40,256,1,
1599.0,53.15822388993121,52,235,5864,
1700.0,47.11764705882353,28,496,9,
3499.0,17.91940554444127,31,157,2,5.0
1299.0,42.34026173979984,34,199,5864,
649.0,55.46995377503852,59,729,85,
1749.0,37.04974271012007,39,814,23,
599.0,35.89315525876461,49,1182,5,
899.0,33.37041156840934,21,1170,7,
2949.0,55.95116988809766,70,216,10,
1299.0,61.585835257890686,35,201,85,
500.0,20.0,25,172,5864,
335.0,0.0,43,817,20,
1198.0,44.99165275459098,36,209,5864,
999.0,40.04004004004004,39,535,5864,
540.0,53.888888888888886,35,199,167,
1599.0,56.28517823639775,42,289,14,
999.0,0.0,45,301,5864,
499.0,64.92985971943888,46,223,5864,
2895.0,48.22107081174439,46,355,101,
999.0,50.05005005005005,50,229,5864,
1099.0,59.14467697907189,60,257,5864,
1999.0,70.03501750875438,37,472,1,
1299.0,49.96150885296382,49,189,5864,
1400.0,74.42857142857143,45,240,141,
1829.0,75.12301804264625,39,207,299,
1299.0,69.28406466512702,33,195,20,
3000.0,72.53333333333333,20,155,5864,
1530.0,71.43790849673202,37,239,1,2.4
1099.0,0.0,63,192,5864,5.0
2100.0,50.0,34,573,15,
1598.0,56.25782227784731,50,570,5864,
2199.0,72.76034561164165,42,639,250,
1499.0,56.70446964643096,41,966,21,
999.0,20.42042042042042,42,652,5864,
